sample_index,premise,hypothesis,golden_label,reference_label,completion
29,The 16 NATO members and the 14 countries which used to form the rival Warsaw Pact agreed that there would be significantly less equipment permitted in the area of application in Europe than there was under the original treaty.,The NATO has 16 members.,entailment,entailment,"nato_members_premise = 16
nato_members_hypothesis = 16

# the hypothesis talks about the number of NATO members, which is also mentioned in the premise
if nato_members_hypothesis != nato_members_premise:
    # check if the number of NATO members in the hypothesis contradicts the number of NATO members from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
78,"For the year, the Dow rose 3 percent, while the S & P 500 index added 9 percent.","For the year, the Dow gained 3 percent, the S & P rose 9 percent.",entailment,entailment,"dow_increase_premise = 3
dow_increase_hypothesis = 3
sp_increase_premise = 9
sp_increase_hypothesis = 9

# the hypothesis talks about the percentage increase of the Dow and the S & P, which is also mentioned in the premise
if dow_increase_hypothesis != dow_increase_premise:
    # check if the Dow increase percentage in the hypothesis contradicts the Dow increase percentage from the premise
    label = ""contradiction""
elif sp_increase_hypothesis != sp_increase_premise:
    # check if the S & P increase percentage in the hypothesis contradicts the S & P increase percentage in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
68,The first Barbie doll was sold for $3.,The first Barbie cost 3 dollars.,entailment,entailment,"doll_price_premise = 3
doll_price_hypothesis = 3

# the hypothesis talks about the cost of the first Barbie which is also mentioned in the premise
if doll_price_hypothesis != doll_price_premise:
    # check if the price in the hypothesis contradicts the price in the premise
    label = ""contradiction""
else:
    # if the price in the hypothesis does not contradict the price in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
39,"The World Court, or International Court of Justice (ICJ), located in The Hague, is made up of fifteen permanent judges plus two judges nominated by the parties involved in the dispute under consideration.",There may be up to 15 judges in the ICJ.,neutral,neutral,"permanent_judges_premise = 15
permanent_judges_hypothesis = 15

# the hypothesis states the maximum number of judges in the ICJ
# the premise also mentions the same maximum number of judges, but adds that there can be more if the parties involved in the dispute nominate additional judges
if permanent_judges_hypothesis < permanent_judges_premise:
    # check if the number of judges in the hypothesis is less than the number of judges in the premise
    label = ""contradiction""
else:
    # if the maximum number of judges in the hypothesis does not contradict the maximum number of judges in the premise, we can infer neutrality
    label = ""neutral""

print(label)
"
4,"During Reinsdorf's 24 seasons as chairman of the White Sox, the team has captured American League division championships three times, including an AL Central title in 2000.",The White Sox have won 24 championships.,neutral,neutral,"reinsdorf_seasons_premise = 24
championships_premise = 3
championships_hypothesis = 24

# the hypothesis talks about the total number of championships won by the White Sox, which is also mentioned in the premise
if championships_hypothesis != championships_premise:
    # check if the number of championships in the hypothesis contradicts the number of championships from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
28,There were 12 original members of NATO at the time of its founding.,The NATO has 16 members.,neutral,neutral,"original_members_premise = 12
current_members_hypothesis = 16

# the hypothesis talks about the current number of NATO members, which is not referenced in the premise (the premise only mentions the original members)
# the hypothesis cannot be entailed from the premise, since the current number of NATO members is unknown.
label = ""neutral""

print(label)
"
79,"Israeli helicopters shot two missiles at a car driving through the Gaza Strip on Wednesday, killing three people, Palestinian security sources said.",Three militants from the Islamic Jihad group were killed when Israeli helicopters fired missiles at a car in the Gaza Strip.,neutral,entailment,"missiles_premise = 2
missiles_hypothesis = 2
people_killed_premise = 3
people_killed_hypothesis = 3

# the hypothesis talks about the number of missiles and the number of people killed which are also mentioned in the premise
if missiles_hypothesis != missiles_premise:
    # check if the number of missiles in the hypothesis contradicts the number of missiles in the premise
    label = ""contradiction""
elif people_killed_hypothesis != people_killed_premise:
    # check if the number of people killed in the hypothesis contradicts the number of people killed in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
69,"Due to these effects, a person who has consumed a high amount of alcohol in a short amount of time will undoubtedly have difficulty driving. Each year, more than 10,000 people ages 16-25 die as the result of alcohol use and half of those deaths result from crashes caused by alcohol-impaired driving.",Half of road-traffic deaths are caused by alcohol.,neutral,neutral,"total_deaths_premise = 10000
half_deaths_premise = total_deaths_premise / 2

# the hypothesis talks about the proportion of road-traffic deaths caused by alcohol, but does not specify the age group or the total number of deaths.
# we have no information about the total number of road-traffic deaths or the proportion caused by alcohol in all age groups.

label = ""neutral""

print(label)
"
38,A federal judge sentenced an apparently stunned Michael Milken to 10 years in prison Wednesday after ruling that the crimes he pleaded guilty to were neither minor nor isolated.,Milken was given a 10-year sentence.,entailment,entailment,"sentence_length_premise = 10
sentence_length_hypothesis = 10

# the hypothesis mentions the length of the sentence given to Milken, which is also mentioned in the premise
if sentence_length_hypothesis != sentence_length_premise:
    # check if the length of the sentence in the hypothesis contradicts the length of the sentence from the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
5,"Scott Island is a small uninhabited island of volcanic origin in the Southern Ocean, 505 km northeastward of Cape Adare, the northeastern extremity of Victoria Land.",Scott Island lies 505 km northeastward of Victoria.,neutral,entailment,"distance_premise = 505
distance_hypothesis = 505

# the hypothesis talks about the distance from Scott Island to Victoria, which is also mentioned in the premise
if distance_hypothesis != distance_premise:
    # check if the distance in the hypothesis contradicts the distance from the premise
    label = ""contradiction""
else:
    # if the distance in the hypothesis does not contradict the distance in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
18,"In the last two years in the Darfur region more than 70,000 people have been killed, and over 2 million displaced.","More than 200,000 people have been killed in the air attack in the Darfur region.",neutral,neutral,"people_killed_premise = 70000
people_killed_hypothesis = 200000

# the hypothesis talks about the number of people killed in the Darfur region, which is also mentioned in the premise
if people_killed_hypothesis > people_killed_premise:
    # check if the number of people killed in the hypothesis contradicts the number of people killed in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
49,A Los Angeles federal court judge Monday imposed a 15-year prison sentence on David A. Feldman of Palos Verdes.,A Los Angeles federal judge imposed a 15-year prison sentence on David A. Feldman.,entailment,entailment,"sentence_years_premise = 15
sentence_years_hypothesis = 15

# the hypothesis talks about the prison sentence of David A. Feldman, which is also mentioned in the premise
if sentence_years_hypothesis != sentence_years_premise:
    # check if the sentence years in the hypothesis contradicts the sentence years in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
1,"David Golinkin is the editor or author of eighteen books, and over 150 responsa, articles, sermons and books.",Golinkin has written eighteen books.,neutral,entailment,"total_books_premise = 18
total_books_hypothesis = 18

# the hypothesis talks about the number of books written by Golinkin, which is also mentioned in the premise
if total_books_hypothesis > total_books_premise:
    # check if the number of books in the hypothesis contradicts the number of books from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
59,"Some 420 people have been hanged in Singapore since 1991, mostly for drug trafficking, an Amnesty International 2004 report said. That gives the country of 4.4 million people the highest execution rate in the world relative to population.",4.4 million people live in Singapore.,entailment,entailment,"people_executed_premise = 420
population_premise = 4.4e6
population_hypothesis = 4.4e6

# the hypothesis talks about the population of Singapore, which is also mentioned in the premise
if population_hypothesis != population_premise:
    # check if the population in the hypothesis contradicts the population in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
163,"In 2003, Yunus brought the microcredit revolution to the streets of Bangladesh to support more than 50,000 beggars, whom the Grameen Bank respectfully calls Struggling Members.","Yunus supported more than 50,000 Struggling Members.",entailment,entailment,"year_premise = 2003
supported_members_premise = 50000
supported_members_hypothesis = 50000

# the hypothesis talks about the number of supported members which is also mentioned in the premise
if supported_members_hypothesis != supported_members_premise:
    # check if the number of supported members in the hypothesis contradicts the number in the premise
    label = ""contradiction""
else:
    # if the number of supported members in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
162,"A company investigation turned up metal in roughly 200 pills of the 70 million it passed through a metal detector, according to the FDA.",The FDA turned up metal in roughly 200 pills of the 70 million it passed through a metal detector.,neutral,entailment,"pills_with_metal_premise = 200
total_pills_premise = 70e6
pills_with_metal_hypothesis = 200
total_pills_hypothesis = 70e6

# the hypothesis talks about the number of pills with metal and the total number of pills, which are also mentioned in the premise
if pills_with_metal_hypothesis != pills_with_metal_premise:
    # check if the number of pills with metal in the hypothesis contradicts the number of such pills from the premise
    label = ""contradiction""
elif total_pills_hypothesis != total_pills_premise:
    # check if the total number of pills in the hypothesis contradicts the total number of pills in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
165,"Two other marines, Tyler Jackson and John Jodka III, have already pleaded guilty to aggravated assault and conspiracy to obstruct justice and were sentenced to 21 months and 18 months, respectively.",Tyler Jackson has been sentenced to 18 months.,neutral,neutral,"# Defining the variables
tyler_sentence_premise = 21
john_sentence_premise = 18
tyler_sentence_hypothesis = 18

# Comparing the sentences of Tyler from the premise and the hypothesis
if tyler_sentence_hypothesis != tyler_sentence_premise:
    # If the sentences do not match, it is a contradiction
    label = ""contradiction""
else:
    label = ""entailment""
    
print(label)
"
164,"A U.S. soldier accused of participating in the rape of an Iraqi girl and then killing her and her family was sentenced to 90 years in jail on Thursday, media reports said.",A U.S. soldier was sentenced to 90 years in jail.,entailment,entailment,"jail_years_premise = 90
jail_years_hypothesis = 90

# the hypothesis talks about the number of years a U.S. soldier was sentenced to jail, which is also mentioned in the premise
if jail_years_hypothesis != jail_years_premise:
    # check if the number of jail years in the hypothesis contradicts the number of jail years from the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
