sample_index,premise,hypothesis,golden_label,reference_label,completion
799,"Five children are believed to be among the missing, rescue official Walji Ali said.","Five children may also be trapped, official says.",neutral,neutral,"children_missing_premise = 5
children_trapped_hypothesis = 5

# the hypothesis mentions the possibility of five children being trapped, which could suggest they are among the missing as stated in the premise
# however, being trapped is not exactly the same as being missing, so we can't directly infer entailment
if children_trapped_hypothesis != children_missing_premise:
    # check if the number of children in the hypothesis contradicts the number of children reported in the premise
    label = ""contradiction""
else:
    # if the number of children in the hypothesis does not contradict the number of children in the premise, we infer neutrality
    label = ""neutral""

print(label)
"
408,"Instead, it's getting into a small-tablet market already occupied by competitors such as Google's Nexus 7 and Amazon's Kindle Fire.",Device enters small-tablet territory already occupied by Google's Nexus 7 and Amazon's Kindle Fire.,entailment,entailment,"# In this case, there are no numerical values to compare, so no variables are defined.
# However, the hypothesis is fully and explicitly entailed from the premise.

label = ""entailment""

print(label)
"
688,"Accomplices of the three inmates hijacked a helicopter and forced the pilot to land in the prison courtyard, Interpol said.",Three inmates escape from Belgium prison in helicopter.,neutral,neutral,"inmates_premise = 3
inmates_hypothesis = 3

# the hypothesis mentions the escape of three inmates from a prison with a helicopter, which is also mentioned in the premise
# however, the hypothesis does not specify the country of the prison, which is mentioned in the premise
# additionally, there is no information in the premise about the inmates escaping, only that a helicopter landed in the courtyard
label = ""neutral""

print(label)
"
22,"Poll:Obama over 50% in Florida, Ohio and Pennsylvania.",A new poll shows Obama ahead in Ohio and two other battleground states.,entailment,neutral,"obama_approval_premise = 0.50
# the hypothesis does not provide a specific value, it only mentions that Obama is ahead in some states

# the hypothesis mentions Obama being ahead in Ohio and two other states, which are also mentioned in the premise
# however, the hypothesis does not provide a specific approval rating, which prevents us from confirming entailment or contradiction
label = ""neutral""

print(label)
"
73,Warrant lists eight counts of first-degree murder for Guy Heinze Jr..,"Heinze's son, Guy Heinze Jr., 22, faces eight counts of first-degree murder in the deaths.",entailment,entailment,"murder_counts_premise = 8
murder_counts_hypothesis = 8

# the hypothesis indicates the number of murder counts faced by Guy Heinze Jr., which is also mentioned in the premise
if murder_counts_hypothesis != murder_counts_premise:
    # check if the murder counts in the hypothesis contradicts the murder counts reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
869,CTE has been found in the brains of 14 of 15 former NFL players studied at Boston University's Center for the Study of Traumatic Encephalopathy.,Four former NFL players are suing the league.,neutral,neutral,"players_with_cte_premise = 14
players_suing_hypothesis = 4

# the hypothesis mentions the number of former NFL players suing the league, which is not referenced in the premise
# the premise provides the number of former NFL players found with CTE at Boston University, which is not referenced in the hypothesis
# there is no numerical information in the hypothesis that can contradict or be entailed from the premise, hence it is neutral.

label = ""neutral""

print(label)
"
879,"Back in the big time, Frankfurt has made a blistering start to its season, winning its first four games before being held to a 3-3 tie by champion Borussia Dortmund.",Eintracht Frankfurt held to a 1-1 draw by Greuther Frth.,neutral,neutral,"tie_score_premise = 3
tie_score_hypothesis = 1

# the hypothesis mentions the tie score of Frankfurt's game, which is also referenced in the premise
# however, the hypothesis refers to a different game and different opponent team, which cannot be entailed from the premise
# moreover, the tie score is different from the premise
if tie_score_hypothesis != tie_score_premise:
    # check if the tie score in the hypothesis contradicts the tie score reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we would infer neutrality due to different games and opponents
    label = ""neutral""

print(label)
"
939,"Prior to the 9/11 attacks,'' the government did not effectively explain to the public the evil that was stalking us,'' it said.","Get used to'' strenuous counterterrorism efforts,'' the 9/11 commission says.",neutral,neutral,"# There are no numerical entities in the premise or the hypothesis, so no variables to define

# The premise and hypothesis deal with similar subjects (9/11 and government reactions) but do not provide specific, comparable information
# Thus, no comparison is possible

label = ""neutral""

print(label)
"
418,"More than 20 other people were injured, CNN affiliate WMTW reported.","More than 20 others were injured, a CNN affiliate reports.",entailment,entailment,"injured_people_premise = 20
injured_people_hypothesis = 20

# the hypothesis mentions the number of injured people, which is also referenced in the premise
if injured_people_hypothesis != injured_people_premise:
    # check if the number of injured people in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
789,"In a total of five world championship matches, Kasparov has the edge with 21 wins, 19 losses and 104 ties in a total of 144 games.",Kasparov wins first two games in the 12-game rematch.,neutral,neutral,"total_matches_premise = 5
wins_premise = 21
losses_premise = 19
ties_premise = 104
total_games_premise = 144

# the hypothesis mentions Kasparov's victories in the rematch, but we cannot infer from the premise that this rematch is part of the total 5 world championship matches
# also, the specific victories in the first two games of the rematch are not mentioned in the premise
# hence, we cannot contradict or entail the hypothesis from the premise
label = ""neutral""

print(label)
"
90,Three deaths had been confirmed as a result of the storm.,Officials say three people have died as a result of the storm.,entailment,entailment,"deaths_premise = 3
deaths_hypothesis = 3

# the hypothesis mentions the number of deaths due to the storm, which is also mentioned in the premise
if deaths_hypothesis != deaths_premise:
    # check if the number of deaths in the hypothesis contradicts the number of deaths reported in the premise
    label = ""contradiction""
else:
    # if the number of deaths in the hypothesis does not contradict the number of deaths in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
558,"Others put the toll much higher:The International Committee of the Red Cross said it's realistic to estimate that 10,000 people may have died nationally.","International Red Cross:Realistic to estimate 10,000 people dead across Philippines.",neutral,neutral,"death_toll_premise = 10000
death_toll_hypothesis = 10000

# the hypothesis mentions the estimated death toll, which is also mentioned in the premise
# the hypothesis also specifies the location (Philippines), which is not mentioned in the premise
if death_toll_hypothesis != death_toll_premise:
    # check if the death toll in the hypothesis contradicts the death toll reported in the premise
    label = ""contradiction""
else:
    # if the death toll in the hypothesis does not contradict the death toll in the premise, we can infer neutrality as the location is not specified in the premise
    label = ""neutral""

print(label)
"
57,The cases of TWA Flight 800 and Air France Flight 447 hint at the difficulties that might lie ahead.,TWA Flight 800 and Air France Flight 447 provide clues about what could happen next.,entailment,entailment,"# There are no numerical entities to compare in this case.

# However, both sentences refer to the same flights and suggest that these provide an indication of future difficulties or events.

# Therefore, considering the above, we can infer entailment:

label = ""entailment""

print(label)
"
273,"Bishop Franz-Peter Tebartz-van Elst is under investigation for his spending after his residence in Limburg, Germany, was renovated for $42 million.","The bishop's residence in Limburg, Germany, underwent a $42 million renovation.",entailment,entailment,"renovation_cost_premise = 42e6
renovation_cost_hypothesis = 42e6

# the hypothesis mentions the renovation cost of the bishop's residence, which is also mentioned in the premise
if renovation_cost_hypothesis != renovation_cost_premise:
    # check if the renovation cost in the hypothesis contradicts the renovation cost reported in the premise
    label = ""contradiction""
else:
    # if the renovation cost in the hypothesis does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
333,"The fire caused the partial closure of State Route 19, according to the Florida Highway Patrol.",The blaze prompted the partial closure of State Route 19 in central Florida.,entailment,neutral,"# There are no numerical entities in these sentences, so no variables are defined

# The hypothesis mentions the partial closure of State Route 19 due to a fire, which is also referenced in the premise
# The hypothesis specifies that this occurred in central Florida, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
362,"Among those charged are 158 members and associates of MS-13, with 105 others allegedly belonging to other gangs.","Gang sweep nabs 158 members and associates of notorious MS-13 gang, among others.",entailment,entailment,"ms13_members_premise = 158
ms13_members_hypothesis = 158
other_gang_members_premise = 105

# the hypothesis mentions the number of MS-13 members, which is also mentioned in the premise
# however, the hypothesis does not specify the number of members belonging to other gangs
if ms13_members_hypothesis != ms13_members_premise:
    # check if the number of MS-13 members in the hypothesis contradicts the number of MS-13 members reported in the premise
    label = ""contradiction""
else:
    # if the number of MS-13 members in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
391,"In England's Premier League, unbeaten Newcastle moved up to fourth place despite being held 0-0 away to promoted Queen's Park Rangers.",Unbeaten Newcastle move up to fourth place in England after 0-0 draw at promoted QPR.,entailment,entailment,"newcastle_position_premise = 4
newcastle_position_hypothesis = 4
match_result_premise = 0
match_result_hypothesis = 0

# the hypothesis mentions Newcastle's position and the match result, which are also mentioned in the premise
if newcastle_position_hypothesis != newcastle_position_premise:
    # check if the position of Newcastle in the hypothesis contradicts the position reported in the premise
    label = ""contradiction""
elif match_result_hypothesis != match_result_premise:
    # check if the match result from the hypothesis contradicts the match result in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
111,"At press time, the winning bidder is offering one slim dollar shy of a million.","At press time, top bid was just shy of $1 million.",entailment,neutral,"bid_premise = 1000000 - 1
bid_hypothesis = 1000000

# the hypothesis refers to the top bid at press time, which is also mentioned in the premise
if bid_hypothesis != bid_premise:
    # check if the bid in the hypothesis contradicts the bid reported in the premise
    label = ""contradiction""
else:
    # if the bid in the hypothesis does not contradict the bid in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
280,"Five U.S. states allow civil unions for same-sex couples, but not marriage.","Five states allow civil unions, a legal status short of marriage, for same-sex couples.",entailment,entailment,"states_civil_unions_premise = 5
states_civil_unions_hypothesis = 5

# the hypothesis mentions the number of states that allow civil unions for same-sex couples, which is also referenced in the premise
if states_civil_unions_hypothesis != states_civil_unions_premise:
    # check if the number of states allowing civil unions in the hypothesis contradicts the number mentioned in the premise
    label = ""contradiction""
else:
    # if the number of states from the hypothesis does not contradict the number of states in the premise, we can infer entailment as there's no additional info in hypothesis
    label = ""entailment""

print(label)
"
356,"The official autopsy, as published by the Post-Dispatch, said Brown sustained six gunshot entrance wounds.",Official autopsy:Brown sustained 6 gunshot entrance wounds.,entailment,entailment,"wounds_premise = 6
wounds_hypothesis = 6

# the hypothesis mentions the number of gunshot entrance wounds sustained by Brown, which is also mentioned in the premise
if wounds_hypothesis != wounds_premise:
    # check if the number of gunshot wounds in the hypothesis contradicts the number of wounds reported in the premise
    label = ""contradiction""
else:
    # if the number of gunshot wounds in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
187,"Malaysia has 15777-200 s in its fleet, it's an extremely experienced operator of this type of aircraft.",Malaysia Airlines operates fleet of 15 Boeing 777-200 aircraft.,entailment,entailment,"fleet_premise = 15
fleet_hypothesis = 15

# the hypothesis states the number of Boeing 777-200 aircraft in Malaysia's fleet, which is also mentioned in the premise
if fleet_hypothesis != fleet_premise:
    # check if the number of aircraft in the hypothesis contradicts the number in the premise
    label = ""contradiction""
else:
    # if the number of aircraft in the hypothesis does not contradict the number in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
247,"Jessop also received an $8,000 fine, said Sheriff David Doran, of Schleicher County, Texas.","Jessop must also pay $8,000 fine.",entailment,entailment,"fine_premise = 8000
fine_hypothesis = 8000

# the hypothesis mentions the fine amount, which is also mentioned in the premise
if fine_hypothesis != fine_premise:
    # check if the fine amount in the hypothesis contradicts the fine amount reported in the premise
    label = ""contradiction""
else:
    # if the fine amount in the hypothesis does not contradict the fine amount in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
125,Doctors identified 29 patients in the United Kingdom with the new infections.,29 patients have been identified in the UK.,entailment,entailment,"patients_premise = 29
patients_hypothesis = 29

# the hypothesis mentions the number of patients, which is also referenced in the premise
if patients_hypothesis != patients_premise:
    # check if the number of patients in the hypothesis contradicts the number of patients reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
385,"Hari Dallakoti says business at his UPS store in Denver, Colorado, is down 25 percent.",UPS store owner says business down at least 25 percent.,entailment,entailment,"business_down_premise = 0.25
business_down_hypothesis = 0.25

# the hypothesis mentions the business down percentage which is also mentioned in the premise
if business_down_hypothesis > business_down_premise:
    # check if the business down percentage in the hypothesis is greater than the percentage reported in the premise
    label = ""contradiction""
elif business_down_hypothesis < business_down_premise:
    # check if the business down percentage in the hypothesis is less than the percentage reported in the premise
    label = ""contradiction""
else:
    # if the business down percentage in the hypothesis does not contradict the percentage in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
154,Napoli moved up to seventh as striker Edinson Cavani netted a 90th-minute equalizer in the 1-1 draw at Atalanta.,Napoli need a late goal from striker Edinson Cavani to draw 1-1 with Atalanta.,entailment,entailment,"napoli_ranking_premise = 7
napoli_ranking_hypothesis = 7
score_premise = 1
score_hypothesis = 1

# the hypothesis mentions Napoli's ranking, the score of the game and the fact that the goal was scored late, which are also mentioned in the premise
if napoli_ranking_hypothesis != napoli_ranking_premise:
    # check if Napoli's ranking in the hypothesis contradicts the ranking reported in the premise
    label = ""contradiction""
elif score_hypothesis != score_premise:
    # check if the game score from the hypothesis contradicts the game score in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and facts do not contradict the premise values and facts, we can infer entailment
    label = ""entailment""

print(label)
"
105,A spokesman for the Interior Ministry confirmed there have been at least 15 deaths in Serbia and another five in neighboring Bosnia-Herzegovina.,At least 20 people are dead in Serbia and Bosnia-Herzegovina.,entailment,entailment,"deaths_serbia_premise = 15
deaths_bosnia_premise = 5
total_deaths_premise = deaths_serbia_premise + deaths_bosnia_premise

total_deaths_hypothesis = 20

# the hypothesis mentions the total number of deaths in Serbia and Bosnia-Herzegovina, which is also referenced in the premise
if total_deaths_hypothesis != total_deaths_premise:
    # check if the total number of deaths in the hypothesis contradicts the total number of deaths reported in the premise
    label = ""contradiction""
else:
    # if the total number of deaths in the hypothesis does not contradict the total number of deaths in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
294,"The blaze has ignited 14,000 acres in the area, fire officials said.","Fire ignites 14,000 acres, fire officials say.",entailment,entailment,"acres_burned_premise = 14000
acres_burned_hypothesis = 14000

# the hypothesis mentions the number of acres ignited by the fire, which is also stated in the premise
if acres_burned_hypothesis != acres_burned_premise:
    # check if the number of acres burned in the hypothesis contradicts the number of acres burned reported in the premise
    label = ""contradiction""
else:
    # if the value in the hypothesis does not contradict the value in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
267,"More than 50 mobile homes caught fire at the mobile home park, according to CNN affiliate KARK-TV.",More than 50 mobile homes were reported on fire at a large mobile home park.,entailment,entailment,"mobile_homes_fire_premise = 50
mobile_homes_fire_hypothesis = 50
# the hypothesis mentions the number of mobile homes on fire, which is also referenced in the premise
if mobile_homes_fire_hypothesis != mobile_homes_fire_premise:
    # check if the number of mobile homes on fire in the hypothesis contradicts the number mentioned in the premise
    label = ""contradiction""
else:
    # if the number of mobile homes on fire in the hypothesis does not contradict the number in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
376,The couple have two daughters together.,They have two daughters together.,entailment,entailment,"daughters_premise = 2
daughters_hypothesis = 2

# the hypothesis mentions the number of daughters the couple have, which is also referenced in the premise
if daughters_hypothesis != daughters_premise:
    # check if the number of daughters in the hypothesis contradicts the number of daughters in the premise
    label = ""contradiction""
else:
    # if the number of daughters in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
236,It added that 80 per cent of broadband lines in the EU had download speeds of two mbs or greater.,European Union:80 per cent of broadband lines in EU have download speeds of two mbs-plus.,entailment,entailment,"percentage_premise = 80
percentage_hypothesis = 80
download_speed_premise = 2
download_speed_hypothesis = 2

# the hypothesis mentions the percentage of broadband lines and the download speed in EU, which are also mentioned in the premise
if percentage_hypothesis != percentage_premise:
    # check if the percentage in the hypothesis contradicts the percentage reported in the premise
    label = ""contradiction""
elif download_speed_hypothesis != download_speed_premise:
    # check if the download speed from the hypothesis contradicts the download speed in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
160,"Kenyan forces killed five terrorists, and 11 others are in custody over possible links to the attacks, President Uhuru Kenyatta has said.",Kenyan forces say they killed five terrorists and took at least 11 into custody.,entailment,entailment,"terrorists_killed_premise = 5
terrorists_killed_hypothesis = 5
terrorists_captured_premise = 11
terrorists_captured_hypothesis = 11

# the hypothesis mentions the number of terrorists killed and captured by Kenyan forces, which is also mentioned in the premise
if terrorists_killed_hypothesis != terrorists_killed_premise:
    # check if the number of terrorists killed in the hypothesis contradicts the number killed as reported in the premise
    label = ""contradiction""
elif terrorists_captured_hypothesis != terrorists_captured_premise:
    # check if the number of terrorists captured from the hypothesis contradicts the number captured in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
202,"One Hell's Angels member died from his wounds, while two associated with Vagos suffered what the deputy chief described as'' non-life-threatening'' injuries.","1 Hell's Angels member has died, 2 Vagos members have'' non-life-threatening'' injuries.",entailment,entailment,"hells_angels_dead_premise = 1
hells_angels_dead_hypothesis = 1
vagos_injured_premise = 2
vagos_injured_hypothesis = 2

# the hypothesis mentions the number of Hell's Angels members who died and the Vagos members who are injured, which are also mentioned in the premise
if hells_angels_dead_hypothesis != hells_angels_dead_premise:
    # check if the number of Hell's Angels members who died in the hypothesis contradicts the same number in the premise
    label = ""contradiction""
elif vagos_injured_hypothesis != vagos_injured_premise:
    # check if the number of Vagos members who are injured in the hypothesis contradicts the same number in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
342,But more than 300 people could be dead as rescuers have struggled to locate many who were missing in remote mountainous areas of southern Taiwan.,More than 300 people feared dead as rescuers struggle to find missing persons.,entailment,entailment,"possible_dead_premise = 300
possible_dead_hypothesis = 300

# the hypothesis mentions the number of feared dead people, which is also mentioned in the premise
if possible_dead_hypothesis != possible_dead_premise:
    # check if the number of feared dead people in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
253,"In domestic abuse situations, if the abuser has access to a gun, it increases the chance that a woman will die by 500%.","In domestic abuse situations, women five times more likely to die if abuser has access to gun.",entailment,entailment,"chance_increase_premise = 500
chance_increase_hypothesis = 5

# the hypothesis mentions the increase in the chance of a woman dying in domestic abuse situations if the abuser has access to a gun, which is also referenced in the premise
# it's important to note that the premise describes the increase as a percentage, while the hypothesis describes it as a multiplication factor
if chance_increase_hypothesis * 100 != chance_increase_premise:
    # check if the increase in the chance of death from the hypothesis contradicts the increase in the chance of death reported in the premise
    label = ""contradiction""
else:
    # if the increase in the chance of death in the hypothesis does not contradict the increase in the chance of death in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
84,"Texan Gregory Rose, who's uninsured, was diagnosed with leukemia at 23.","He had leukemia, at 23.",entailment,entailment,"age_diagnosed_premise = 23
age_diagnosed_hypothesis = 23

# the hypothesis mentions the age at which the person was diagnosed with leukemia, which is also mentioned in the premise
if age_diagnosed_hypothesis != age_diagnosed_premise:
    # check if the age at diagnosis in the hypothesis contradicts the age at diagnosis reported in the premise
    label = ""contradiction""
else:
    # if the age at diagnosis in the hypothesis does not contradict the age at diagnosis in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
77,The International Labour Organization reports 12.3 million people are `laboring in bondage',"He added that according to estimates by the International Labour Organization, 12.3 million people worldwide are'' laboring in bondage.''",entailment,entailment,"people_bondage_premise = 12300000
people_bondage_hypothesis = 12300000

# The hypothesis mentions the number of people laboring in bondage according to the International Labour Organization, which is also indicated in the premise
if people_bondage_hypothesis != people_bondage_premise:
    # Check if the number of people laboring in bondage in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # If the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
26,"'' I'm not even going to change my schedule because of it,'' Federer reflected on the possibility of regaining the number one spot.",Federer says he wo n't change schedule for chance to regain world No. 1 spot.,entailment,entailment,"# There are no numerical entities in the sentences

# the hypothesis and premise both refer to Federer's decision not to change his schedule in the possibility of regaining the number one spot
label = ""entailment""

print(label)
"
438,Top seed Williams had to come from behind against first-time finalist Polona Hercog on the red clay before triumphing 2-6 6-2 6-3.,She comes from behind to defeat first-time finalist Polona Hercog 2-6 6-2 6-3 on the red clay.,entailment,entailment,"first_set_premise = 2
second_set_premise = 6
third_set_premise = 6

first_set_hypothesis = 2
second_set_hypothesis = 6
third_set_hypothesis = 6

# the hypothesis mentions the score of the match, which is also mentioned in the premise
if first_set_hypothesis != first_set_premise:
    # check if the score of the first set in the hypothesis contradicts the score of the first set reported in the premise
    label = ""contradiction""
elif second_set_hypothesis != second_set_premise:
    # check if the score of the second set from the hypothesis contradicts the score of the second set in the premise
    label = ""contradiction""
elif third_set_hypothesis != third_set_premise:
    # check if the score of the third set from the hypothesis contradicts the score of the third set in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
578,"The council approved the deployment of 11,800 peacekeepers to the country, where 6,500 African-led peacekeeping forces and about 2,000 French troops already have been operating.","Council approves deployment of 11,800 peacekeepers to Central African Republic.",neutral,neutral,"peacekeepers_premise = 11800
peacekeepers_hypothesis = 11800

# the hypothesis mentions the number of peacekeepers approved for deployment, which is also mentioned in the premise
# the hypothesis does not provide information about where these peacekeepers are deployed, 
# so it does not contradict the premise but it also does not fully entail it
if peacekeepers_hypothesis != peacekeepers_premise:
    # check if the number of peacekeepers in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the number of peacekeepers in the hypothesis does not contradict the premise, we can infer neutrality
    label = ""neutral""

print(label)
"
469,"The country's general prosecutor ordered Morsy to stand trial along with 14 members of the Muslim Brotherhood, the news agency said.",14 members of the Muslim Brotherhood are also ordered to stand trial.,entailment,entailment,"members_premise = 14
members_hypothesis = 14

# the hypothesis mentions the number of Muslim Brotherhood members ordered to stand trial, which is also mentioned in the premise
if members_hypothesis != members_premise:
    # check if the number of members in the hypothesis contradicts the number of members reported in the premise
    label = ""contradiction""
else:
    # if the number of members in the hypothesis does not contradict the number of members in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
529,But it only thanked him for calling to attention the misprint and offered him $100 in lottery bucks.,Lottery commission offers him $100 in lottery bucks.,neutral,entailment,"offer_premise = 100
offer_hypothesis = 100

# the hypothesis mentions the value offered by the lottery commission, which is also mentioned in the premise
if offer_hypothesis != offer_premise:
    # check if the value offered in the hypothesis contradicts the value offered in the premise
    label = ""contradiction""
else:
    # if the value offered in the hypothesis does not contradict the value offered in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
808,"A third bomb went off near the Iranian embassy in Baghdad, killing three civilians and wounding four others.","Separate bombings in Baghdad kill 11 civilians, wound about 12.",neutral,neutral,"killed_premise = 3
wounded_premise = 4
killed_hypothesis = 11
wounded_hypothesis = 12

# the hypothesis mentions the number of killed and wounded civilians, which are also mentioned in the premise
# however, the hypothesis refers to multiple bombings and gives different numbers for killed and wounded
# we need to check if the numbers from the hypothesis contradict the numbers from the premise
if killed_hypothesis < killed_premise or wounded_hypothesis < wounded_premise:
    label = ""contradiction""
else:
    # if the number of killed and wounded in the hypothesis do not contradict the premise, we infer neutrality
    label = ""neutral""

print(label)
"
12,Lincoln's two greatest legacies -- indivisible union and irreversible emancipation -- grew organically from his Midwestern roots.,"Akhil Amar:Lincoln's two biggest legacies, keeping union together and abolishing slavery, had Midwestern roots.",entailment,neutral,"# no numerical entities or quantities present in the sentences, hence no variables to define

# the hypothesis rephrases the premise but there are no quantities or numerical entities for comparison
# hence the relation can be inferred as neutral
label = ""neutral""

print(label)
"
948,"Officials tracked down those two members and arrested them, then arrested others at the campsite and Foster.","Foster, his son, two others accused in indictment of second-degree murder.",neutral,neutral,"members_tracked_premise = 2
members_accused_hypothesis = 2

# the hypothesis mentions the number of people accused, which is also referenced in the premise
# however, the hypothesis refers to specific charges which cannot be entailed from the premise
label = ""neutral""

print(label)
"
859,The Logan County Sheriff's Office can be reached at 217-732-2156.,Have a tip? Call the Tazewell County Sheriff's Office at 309-346-4141.,neutral,neutral,"phone_number_premise = 2177322156
phone_number_hypothesis = 3093464141

# the hypothesis mentions a phone number and a sheriff's office, which are also mentioned in the premise
# however, the offices and the phone numbers do not match
label = ""contradiction""

print(label)
"
43,Juventus'nearest rivals AC Milan kept up the pressure with a 4-1 at Siena.,"AC Milan also win, defeating Siena 4-1.",neutral,entailment,"ac_milan_score_premise = 4
siena_score_premise = 1
ac_milan_score_hypothesis = 4
siena_score_hypothesis = 1

# the hypothesis mentions the game score between AC Milan and Siena, which is also referenced in the premise
if ac_milan_score_hypothesis != ac_milan_score_premise:
    # check if the AC Milan score in the hypothesis contradicts the AC Milan score reported in the premise
    label = ""contradiction""
elif siena_score_hypothesis != siena_score_premise:
    # check if the Siena score from the hypothesis contradicts the Siena score in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
53,'' If that's true... the officer has to explain six shots.,"The officer will have to'' explain a reason for each of those six shots,'' a legal analyst says.",entailment,entailment,"shots_premise = 6
shots_hypothesis = 6

# the hypothesis mentions the number of shots an officer has to explain, which is also mentioned in the premise
if shots_hypothesis != shots_premise:
    # check if the number of shots in the hypothesis contradicts the number of shots in the premise
    label = ""contradiction""
else:
    # if the number of shots from the hypothesis does not contradict the number of shots in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
849,"Real Madrid failed to capitalize on their rivals slip up, drawing 1-1 at Zaragoza.",Real Madrid also draw at Zaragoza ; Malaga win 3-1 at Rayo Vallecano.,neutral,entailment,"real_madrid_score_premise = 1
real_madrid_score_hypothesis = 1
zaragoza_score_premise = 1
zaragoza_score_hypothesis = 1

# the hypothesis mentions the score of the Real Madrid and Zaragoza game, which is also mentioned in the premise
if real_madrid_score_hypothesis != real_madrid_score_premise:
    # check if the Real Madrid's score in the hypothesis contradicts the score reported in the premise
    label = ""contradiction""
elif zaragoza_score_hypothesis != zaragoza_score_premise:
    # check if the Zaragoza's score from the hypothesis contradicts the score in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
539,"'' Although we are aware that people are trying to convince other legislatures to go down this path, I think it's clear that both as a policy matter and a legal matter, that Arizona's approach is the wrong one,'' he said.","'' Arizona's approach is the wrong one,'' ACLU attorney says.",entailment,neutral,"# There are no numerical entities in the premise or the hypothesis

# The hypothesis quotes the statement from the premise without adding or subtracting anything
# There is no way to determine if the speaker is an ACLU attorney from the premise, so the label is neutral
label = ""neutral""

print(label)
"
568,City thrashed West Bromwich Albion 4-0 at the Etihad Stadium to cut United's lead to five points with five games to go.,Manchester City cut the gap to five points at the top.,neutral,neutral,"city_score_premise = 4
albion_score_premise = 0
united_lead_premise = 5
remaining_games_premise = 5

united_lead_hypothesis = 5

# the hypothesis mentions the five-point gap at the top which is also referenced in the premise
# however, the hypothesis does not refer to the score of the game or the number of remaining games, which cannot be entailed from the premise
if united_lead_hypothesis != united_lead_premise:
    # check if the lead gap in the hypothesis contradicts the lead gap reported in the premise
    label = ""contradiction""
else:
    # if the lead gap in the hypothesis does not contradict the lead gap in the premise, but other details are missing, we can infer neutrality
    label = ""neutral""

print(label)
"
428,"Naval Support Activity Bahrain supports the U.S. Fifth Fleet, whose operations span about 7.5 million square miles across 27 countries.","Base supports U.S. Fifth Fleet, whose operations span 27 nations.",entailment,neutral,"fleet_operations_area_premise = 7500000  # square miles
fleet_operations_countries_premise = 27

fleet_operations_countries_hypothesis = 27

# the hypothesis mentions the number of countries where the U.S. Fifth Fleet operates, which is also mentioned in the premise
# however, the hypothesis does not mention the area of operations, which is in the premise
if fleet_operations_countries_hypothesis != fleet_operations_countries_premise:
    # check if the number of countries where the U.S. Fifth Fleet operates in the hypothesis contradicts the number in the premise
    label = ""contradiction""
else:
    # if the number of countries in the hypothesis does not contradict the number in the premise, we can infer neutrality
    # because the area of operations is not mentioned in the hypothesis
    label = ""neutral""

print(label)
"
