sample_index,premise,hypothesis,golden_label,reference_label,completion
745,Bush's earthbound celebration will be a dinner with 200 friends and family and a performance by Irish tenor Ronan Tynan.,George H.W. Bush will celebrate 90th birthday with 200 family and friends.,neutral,neutral,"guests_premise = 200
guests_hypothesis = 200

# the hypothesis mentions the number of people George H.W. Bush will celebrate his birthday with, which is also referenced in the premise
# however, the hypothesis does not mention the performance by Ronan Tynan, which is mentioned in the premise
if guests_hypothesis != guests_premise:
    # check if the number of guests in the hypothesis contradicts the number of guests mentioned in the premise
    label = ""contradiction""
else:
    # if the number of guests from the hypothesis does not contradict the number of guests in the premise, we can infer neutrality
    label = ""neutral""

print(label)
"
40,Mycoskie had already started four other businesses by the time he got the idea for TOMS.,Blake Mycoskie had launched four other start-ups before creating TOMS.,entailment,entailment,"businesses_started_premise = 4
startups_launched_hypothesis = 4

# the hypothesis mentions the number of businesses started by Mycoskie before TOMS, which is also mentioned in the premise
if businesses_started_premise != startups_launched_hypothesis:
    # check if the number of businesses reported in the hypothesis contradicts the number of businesses stated in the premise
    label = ""contradiction""
else:
    # if the number of businesses stated in the hypothesis does not contradict the number of businesses in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
839,"Amanda Knox, 21, is an American college student from Seattle, Washington, who is on trial for murder in Perugia, Italy.","Amanda Knox, 21, is accused with former boyfriend, Raffaele Sollecito.",neutral,neutral,"age_premise = 21
age_hypothesis = 21

# the hypothesis mentions the age of Amanda Knox which is also mentioned in the premise
# however, the hypothesis introduces a new character (Raffaele Sollecito), which cannot be entailed from the premise
label = ""neutral""

print(label)
"
811,"Seven school employees have been placed on paid emergency leave by the Texas Department of Aging and Disability Services, according to spokeswoman Cecilia Fedorov.",Seven school employees placed on leave ; arrest warrants are pending.,neutral,neutral,"employees_leave_premise = 7
employees_leave_hypothesis = 7

# the hypothesis mentions the number of school employees placed on leave, which is also referenced in the premise
# however, the hypothesis also mentions pending arrest warrants, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
929,"In the other two, the retirements of senators, one a Democrat and one a Republican, have created an opportunity the two parties are contesting.","In four of the states, Democratic incumbents are seeking to win re-election.",neutral,neutral,"# The premise and hypothesis do not provide any numerical information for comparison
# The premise talks about retirements creating an opportunity for two parties
# The hypothesis talks about Democratic incumbents seeking re-election in four states
# These two pieces of information do not contradict each other, but they also don't entail one another
label = ""neutral""

print(label)
"
653,"Fresh off their three week-long honeymoon, he quips, it was time for another vacation -- from each other.","He and Lopilato, 23, had a three week-long honeymoon.",neutral,neutral,"honeymoon_duration_premise = 3
honeymoon_duration_hypothesis = 3

# the hypothesis mentions the duration of the honeymoon, which is also referenced in the premise
# however, the hypothesis introduces a new person, Lopilato, who is not mentioned in the premise
label = ""neutral""

print(label)
"
833,"Israeli radio reported that more than 1,000 police officers were deployed to ensure public order and the safety of the convoys, which headed to the Egyptian border.","Israel is planning to release more than 1,000 prisoners for the captured soldier.",neutral,neutral,"police_officers_premise = 1000
prisoners_hypothesis = 1000

# the premise mentions the deployment of more than 1000 police officers 
# the hypothesis mentions the planned release of more than 1000 prisoners
# both are related to Israeli events but there is no direct comparison or contradiction between the two
label = ""neutral""

print(label)
"
553,"Australia's Matt Jones finished tied with American George McNeill on 12-under in sixth, with five players, including world number three Luke Donald, finishing one shot further back.",World number three Luke Donald finishes three shots back on 12-under par.,neutral,neutral,"matt_jones_score_premise = -12
george_mcneill_score_premise = -12
luke_donald_score_premise = -11
luke_donald_score_hypothesis = -12

# the hypothesis mentions the score of Luke Donald, which is also mentioned in the premise
# we want to check if the score mentioned in the hypothesis contradicts the score from the premise
if luke_donald_score_hypothesis != luke_donald_score_premise:
    label = ""contradiction""
else:
    # if the score of Luke Donald from the hypothesis does not contradict the score from the premise, we can infer entailment
    label = ""entailment""

print(label)
"
901,"Sterling made the calls to two doctors, James Spar and Meril Platzer, who diagnosed him as mentally incapacitated.",He threatens to sue the two after they declared him mentally unfit.,neutral,neutral,"# In this case, there are no numerical entities or quantities to compare. 
# Therefore, the relation has to be inferred from the non-numerical information.

# The premise states that Sterling was diagnosed as mentally incapacitated by two doctors, 
# while the hypothesis suggests that he threatened to sue them after they declared him mentally unfit. 

# These two statements are not contradictory, but the premise does not provide information about any legal action.
# Therefore, the relation is neutral.

label = ""neutral""

print(label)
"
418,"More than 20 other people were injured, CNN affiliate WMTW reported.","More than 20 others were injured, a CNN affiliate reports.",entailment,entailment,"injured_people_premise = 20
injured_people_hypothesis = 20

# the hypothesis mentions the number of injured people, which is also referenced in the premise
if injured_people_hypothesis != injured_people_premise:
    # check if the number of injured people in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
813,Brittany Zimmerman's screams and struggle for her life were captured by a 911 tape.,College student's battle for her life caught on 911 tape.,neutral,neutral,"# There aren't numerical entities in the premise and the hypothesis to compare and infer a relationship.

label = ""neutral""

print(label)
"
221,"I was in Uganda's Bwindi Impenetrable National Park, part of a guided trek to see some of its 300 endangered mountain gorillas.",The park is a home to some 300 of the endangered mountain gorillas.,entailment,entailment,"gorillas_premise = 300
gorillas_hypothesis = 300

# the hypothesis mentions the number of endangered mountain gorillas in the park, which is also mentioned in the premise
if gorillas_hypothesis != gorillas_premise:
    # check if the number of gorillas in the hypothesis contradicts the number of gorillas reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis number does not contradict the premise number, we can infer entailment
    label = ""entailment""

print(label)
"
947,"But even Valin wonders what kind of person would pay $64,000 for a turntable.","An Italian manufacturer unveils a $64,000 turntable at CES in Las Vegas.",neutral,neutral,"turntable_price_premise = 64000
turntable_price_hypothesis = 64000

# both the premise and the hypothesis mention a turntable priced at $64,000
# however, the premise questions who would buy such a turntable, while the hypothesis only states that it is unveiled at CES in Las Vegas
# the information in the hypothesis neither contradicts nor is entailed by the premise
label = ""neutral""

print(label)
"
923,"The car bombs that struck in quick succession targeted two commercial streets in al-Bayaa district, a predominantly Shiite area in southwestern Baghdad.","Two car bombs in Baghdad kill more than a dozen people, police say.",neutral,neutral,"# Here, the premise and hypothesis do not provide any numerical entities that can be compared. 
# Therefore, we cannot explicitly entail the hypothesis from the premise or contradict it. 
# The information in the premise does not allow us to infer the number of casualties mentioned in the hypothesis.

label = ""neutral""

print(label)
"
385,"Hari Dallakoti says business at his UPS store in Denver, Colorado, is down 25 percent.",UPS store owner says business down at least 25 percent.,entailment,entailment,"business_down_premise = 0.25
business_down_hypothesis = 0.25

# the hypothesis mentions the business down percentage which is also mentioned in the premise
if business_down_hypothesis > business_down_premise:
    # check if the business down percentage in the hypothesis is greater than the percentage reported in the premise
    label = ""contradiction""
elif business_down_hypothesis < business_down_premise:
    # check if the business down percentage in the hypothesis is less than the percentage reported in the premise
    label = ""contradiction""
else:
    # if the business down percentage in the hypothesis does not contradict the percentage in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
857,Video from CNN affiliate Seven Network later showed two more people running out of the cafe.,"At least five people have fled the cafe, Seven Network video shows.",neutral,neutral,"people_fled_premise = 2
people_fled_hypothesis = 5

# the hypothesis mentions the number of people fleeing the cafe, which is also mentioned in the premise
if people_fled_hypothesis > people_fled_premise:
    # check if the number of people fleeing in the hypothesis contradicts the number of people reported in the premise
    label = ""contradiction""
else:
    # if the number of people fleeing in the hypothesis does not contradict the number from the premise, we have either entailment or neutrality
    label = ""entailment"" if people_fled_hypothesis == people_fled_premise else ""neutral""

print(label)
"
436,"What's also out of proportion:Walker has raised 7 1/2 times that of his Democratic challenger, Tom Barrett.","To date, Gov. Scott Walker has raised 7 1/2 times that of Democrat, Tom Barrett.",entailment,entailment,"fundraising_ratio_premise = 7.5
fundraising_ratio_hypothesis = 7.5

# the hypothesis mentions the fundraising ratio between Walker and Barrett, which is also mentioned in the premise
if fundraising_ratio_hypothesis != fundraising_ratio_premise:
    # check if the fundraising ratio in the hypothesis contradicts the one reported in the premise
    label = ""contradiction""
else:
    # if the fundraising ratio in the hypothesis does not contradict the one in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
146,"About 450 people have been injured in clashes, according to the Pakistan Institute of Medical Sciences and Polytechnic Hospital.","About 450 people were injured in clashes, health officials say.",entailment,entailment,"injured_people_premise = 450
injured_people_hypothesis = 450

# the hypothesis mentions the number of injured people, which is also mentioned in the premise
if injured_people_hypothesis != injured_people_premise:
    # check if the number of injured people from the hypothesis contradicts the number given in the premise
    label = ""contradiction""
else:
    # if the number of injured people in the hypothesis does not contradict the number from the premise, we can infer entailment
    label = ""entailment""

print(label)
"
373,"Marfa, Alpine and Marathon sit along U.S. 90 like hitching posts.","The towns of Marfa, Alpine and Marathon sit along U.S. 90 like hitching posts.",entailment,entailment,"# This example does not contain any numerical entities or quantities. 
# Hence, no variables are defined and no numerical comparison is needed. 
# Still, the hypothesis seems to express the same idea as the premise.

label = ""entailment""

print(label)
"
277,"58, 5, 25, 59, 30... and Powerball number 32.","The lucky numbers are:58, 5, 25, 59, 30... and Powerball number 32.",entailment,entailment,"numbers_premise = [58, 5, 25, 59, 30]
powerball_number_premise = 32

numbers_hypothesis = [58, 5, 25, 59, 30]
powerball_number_hypothesis = 32

# the hypothesis mentions the same numbers and Powerball number as in the premise
if numbers_hypothesis != numbers_premise:
    # check if the numbers in the hypothesis contradict the numbers in the premise
    label = ""contradiction""
elif powerball_number_hypothesis != powerball_number_premise:
    # check if the Powerball number in the hypothesis contradicts the Powerball number in the premise
    label = ""contradiction""
else:
    # if the numbers and Powerball number in the hypothesis do not contradict those in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
298,"There were no reports of serious injuries, but there were at least eight arrests, witnesses said.","At least 8 reported arrested, but no reports of serious injuries.",entailment,entailment,"arrests_premise = 8
arrests_hypothesis = 8

# the hypothesis mentions the number of arrests and the lack of serious injuries reported, which are also mentioned in the premise
if arrests_hypothesis != arrests_premise:
    # check if the number of arrests in the hypothesis contradicts the number of arrests reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
31,There are only three African-Americans on the 53-person police force.,"Of Ferguson's 53 police officers, three are African-American.",entailment,entailment,"force_size_premise = 53
force_size_hypothesis = 53
african_americans_premise = 3
african_americans_hypothesis = 3

# the hypothesis mentions the size of the police force and the number of African-American officers, which are also referenced in the premise
if force_size_hypothesis != force_size_premise:
    # check if the size of the police force in the hypothesis contradicts the size of the police force reported in the premise
    label = ""contradiction""
elif african_americans_hypothesis != african_americans_premise:
    # check if the number of African-American officers from the hypothesis contradicts the number of African-American officers in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
612,"The provincial governor, Abdul Haq Shafaq, said six Afghans were killed and 20 others were wounded.","Three American troops were wounded, the governor said.",neutral,neutral,"afghans_killed_premise = 6
afghans_wounded_premise = 20
american_troops_wounded_hypothesis = 3

# the hypothesis mentions a number of American troops wounded, which is not referenced in the premise
# therefore, we cannot entail or contradict this information from the premise
# the premise also mentions the number of Afghans killed and wounded, which is not referenced in the hypothesis
# so we also cannot entail or contradict this information from the hypothesis
label = ""neutral""

print(label)
"
834,'' We had a network of highly dangerous men based in three cities who were working together to plan terrorist attacks in the UK.,"The men were based in three cities:London, Stoke-on-Trent and Cardiff.",neutral,neutral,"cities_premise = 3
cities_hypothesis = 3

# the hypothesis mentions the number of cities where the men were based, which is also mentioned in the premise
# however, the hypothesis provides the names of these cities, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
655,"The company is contributing $17.5 million or a little less than half the tab of the $36 million bridge, which would be open for public use.",Microsoft paying for about half of the $36 million project.,neutral,neutral,"company_contribution_premise = 17.5
total_cost_premise = 36
total_cost_hypothesis = 36

# the hypothesis implies that Microsoft is paying for about half of the total cost of the project
# this is the same as the premise, which states that the company is contributing a little less than half the total cost
if company_contribution_premise / total_cost_premise >= 0.5:
    # check if the contribution of the company in the premise is actually more than half of the total cost
    label = ""contradiction""
elif company_contribution_premise != total_cost_hypothesis / 2:
    # check if the company's contribution from the premise contradicts the implied contribution in the hypothesis
    label = ""neutral""
else:
    # if the company's contribution in the premise does not contradict the implied contribution in the hypothesis, we can infer entailment
    label = ""entailment""

print(label)
"
530,"In the latest attack, a parked motorcycle bomb exploded in the marketplace of al-Khadra in a predominantly Sunni neighborhood of eastern Baghdad.",Motorcycle bomb kills six in Sunni neighborhood of Baghdad.,neutral,neutral,"# There are no numerical entities mentioned in either the premise or the hypothesis, so we cannot perform a numerical comparison.
# The hypothesis mentions a motorcycle bomb in a Sunni neighborhood of Baghdad, which is also referenced in the premise.
# However, the hypothesis adds information about casualties which is not mentioned in the premise.

label = ""neutral""

print(label)
"
337,"So far, 283 people have been killed and two people are missing in Thailand, according to the government website Thaiflood.com.",Thai floods have so far killed 283 people ; two people remain missing.,entailment,entailment,"people_killed_premise = 283
people_missing_premise = 2
people_killed_hypothesis = 283
people_missing_hypothesis = 2

# the hypothesis mentions the number of people killed and missing due to Thai floods, which are also mentioned in the premise
if people_killed_hypothesis != people_killed_premise:
    # check if the number of people killed in the hypothesis contradicts the number of people killed reported in the premise
    label = ""contradiction""
elif people_missing_hypothesis != people_missing_premise:
    # check if the number of people missing from the hypothesis contradicts the number of people missing in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
200,"The question was posed to Romney on how he would pay for his proposed $2 trillion increase in military spending, and he flat out did n't answer it.","When Romney was asked about paying for $2 trillion in military spending, he dodged, he says.",entailment,entailment,"proposed_increase_premise = 2000000000000
proposed_increase_hypothesis = 2000000000000

# the hypothesis mentions the proposed military spending increase, which is also mentioned in the premise
if proposed_increase_hypothesis != proposed_increase_premise:
    # check if the proposed increase in the hypothesis contradicts the proposed increase in the premise
    label = ""contradiction""
else:
    # if the proposed increase in the hypothesis does not contradict the proposed increase in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
490,"In total, he said, more than 1,000 FBI personnel participated.","More than 1,000 FBI personnel participated in arrests.",neutral,neutral,"fbi_personnel_premise = 1000
fbi_personnel_hypothesis = 1000

# the hypothesis mentions the number of FBI personnel that participated, which is also referenced in the premise
# however, the hypothesis refers specifically to participation in arrests, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
192,"'' Historians say U-boats sank at least 50 American ships in the Gulf, one in the very mouth of the Mississippi River.",Nazis sank about 50 American ships in the Gulf during the war.,entailment,entailment,"ships_sank_premise = 50
ships_sank_hypothesis = 50

# the hypothesis mentions the number of American ships sank in the Gulf, which is also referenced in the premise
if ships_sank_hypothesis != ships_sank_premise:
    # check if the number of ships sank in the hypothesis contradicts the number of ships sank in the premise
    label = ""contradiction""
else:
    # if the number of ships sank in the hypothesis does not contradict the number of ships sank in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
294,"The blaze has ignited 14,000 acres in the area, fire officials said.","Fire ignites 14,000 acres, fire officials say.",entailment,entailment,"acres_burned_premise = 14000
acres_burned_hypothesis = 14000

# the hypothesis mentions the number of acres ignited by the fire, which is also stated in the premise
if acres_burned_hypothesis != acres_burned_premise:
    # check if the number of acres burned in the hypothesis contradicts the number of acres burned reported in the premise
    label = ""contradiction""
else:
    # if the value in the hypothesis does not contradict the value in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
168,The nationalities of the remaining nine is still unknown.,The nationalities of the other nine are not known.,entailment,entailment,"unknown_nationalities_premise = 9
unknown_nationalities_hypothesis = 9

# the hypothesis mentions the number of unknown nationalities which is also referenced in the premise
if unknown_nationalities_hypothesis != unknown_nationalities_premise:
    # check if the number of unknown nationalities in the hypothesis contradicts the number of unknown nationalities in the premise
    label = ""contradiction""
else:
    # if the number of unknown nationalities in the hypothesis does not contradict the number of unknown nationalities in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
330,"The quakes have displaced some 14,000 people, the civil protection agency said.","Some 14,000 people have been displaced by the quakes, the agency says.",entailment,entailment,"displaced_people_premise = 14000
displaced_people_hypothesis = 14000

# the hypothesis mentions the number of people displaced by the quakes, which is also mentioned in the premise
if displaced_people_hypothesis != displaced_people_premise:
    # check if the number of displaced people in the hypothesis contradicts the number of displaced people reported in the premise
    label = ""contradiction""
else:
    # if the number of displaced people in the hypothesis does not contradict the number of displaced people in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
631,Two penalties from Chelsea's Victor Moses set up an intriguing looking quarterfinal between Nigeria and tournament favorite Ivory Coast.,Chelsea's Victor Moses scores two penalties as Nigeria defeated Ethiopia 2-0.,neutral,neutral,"penalties_premise = 2
penalties_hypothesis = 2

# the hypothesis mentions the number of penalties scored by Victor Moses, which is also referenced in the premise
# however, the hypothesis refers to a match against Ethiopia, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
665,"The event provided meals to more than 1,000 New Yorkers impacted by Superstorm Sandy and was a collaborative effort between Food Bank for New York City, Feeding America, the Food Network, the Cooking Channel and Southern Wine and Spirits of America.",50 Cent served food to New Yorkers affected by Superstorm Sandy.,neutral,neutral,"meals_served_premise = 1000

# the hypothesis mentions that food was served to New Yorkers affected by Superstorm Sandy, which is also referenced in the premise
# however, the hypothesis introduces a new entity (50 Cent) which is not mentioned in the premise, and it does not mention the number of people served
label = ""neutral""

print(label)
"
99,San Diego Gas and Electric said all of its 1.4 million customers were without power.,San Diego-area utility says 1.4 million customers are without power.,entailment,entailment,"customers_without_power_premise = 1.4e6
customers_without_power_hypothesis = 1.4e6

# the hypothesis mentions the number of customers without power, which is also referenced in the premise
if customers_without_power_hypothesis != customers_without_power_premise:
    # check if the number of customers without power in the hypothesis contradicts the number stated in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
387,"About 30 people were injured in the accident, the state-run Agencia Brasil reported, citing firefighters.","About 30 people are injured, state-run Agencia Brasil reports.",entailment,entailment,"injured_people_premise = 30
injured_people_hypothesis = 30

# the hypothesis mentions the number of injured people, which is also referenced in the premise
if injured_people_hypothesis != injured_people_premise:
    # check if the number of injured people from the hypothesis contradicts the number of injured people reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
956,"Seven of them were arrested, said Justin Cox, staff attorney with the ACLU Immigrants Rights Project.","7 protesters against the new measure are arrested, an ACLU attorney says.",neutral,neutral,"arrested_premise = 7
arrested_hypothesis = 7

# the hypothesis mentions the number of people arrested, which is also referenced in the premise
# however, the hypothesis specifies that those arrested were protesters against a new measure, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
778,"Hundreds of thousands took to the streets in Britain when the war began, protesting the deployment of British troops to join then-President George Bush's'' Coalition of the Willing.''","At the height of the war, 46,000 British troops were deployed to Iraq.",neutral,neutral,"# No specific numerical values provided in the premise to compare with the hypothesis.
# Therefore, no comparison can be made.

label = ""neutral""

print(label)
"
93,Dubois'father is behind three assembly bills concerning law enforcement response to missing children.,Three bills backed by Amber Dubois'father address missing children searches.,entailment,entailment,"bills_premise = 3
bills_hypothesis = 3

# the hypothesis mentions the number of bills backed by Dubois' father, which is also mentioned in the premise
if bills_hypothesis != bills_premise:
    # check if the number of bills in the hypothesis contradicts the number of bills mentioned in the premise
    label = ""contradiction""
else:
    # if the number of bills in the hypothesis does not contradict the number in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
899,"Inter led the last 16 clash 2-1 from the first leg in the San Siro, but many were expecting English Premier League title challengers Chelsea to overturn the deficit.",Inter coach Jose Mourinho guided Chelsea to two English Premier League titles.,neutral,neutral,"inter_score_premise = 2
chelsea_score_premise = 1

# No numerical entities in the hypothesis to compare with the premise
# The hypothesis talks about a past event which isn't related to the premise's event

label = ""neutral""

print(label)
"
607,"Earlier reports indicated the six were trapped at their Gold Canyon ranch and firefighters were unable to reach them, but Fender said he had no indication that was true.",Six people refuse to evacuate their Gold Canyon ranch.,neutral,neutral,"# No numerical quantities are mentioned in the hypothesis and premise statements. 

# the hypothesis mentions that the six people refused to evacuate from the ranch
# while the premise talks about the six people trapped at the ranch
# The premise does not entail or contradict the hypothesis as the statements are not related
label = ""neutral""

print(label)
"
870,"Four of those planets are in what NASA calls the'' habitable zone,'' meaning they have the makeup to potentially support life.",Four of 715 newly discovered planets may support Earth-like life.,neutral,neutral,"potentially_habitable_planets_premise = 4
potentially_habitable_planets_hypothesis = 4

# the hypothesis mentions the number of potentially habitable planets, which is also referenced in the premise
# however, the hypothesis refers to these planets as part of 715 newly discovered ones, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
880,Three crew members and two passengers were taken to local hospitals.,There were 114 passengers and five crew members on board.,neutral,neutral,"crew_members_premise = 3
passengers_premise = 2
crew_members_hypothesis = 5
passengers_hypothesis = 114

# the hypothesis mentions the total number of passengers and crew members on board
# while the premise mentions the number of crew members and passengers taken to hospitals
# these sets of information are distinct and do not contradict each other
label = ""neutral""

print(label)
"
449,"Sheriff:Suzanne Hopper, who was killed, was married and the mother of two children.",He said she was married and the mother of two children.,entailment,entailment,"children_premise = 2
children_hypothesis = 2

# the hypothesis mentions the marital status and the number of children of Suzanne Hopper, which are also mentioned in the premise
if children_hypothesis != children_premise:
    # check if the number of children in the hypothesis contradicts the number of children mentioned in the premise
    label = ""contradiction""
else:
    # if the number of children in the hypothesis does not contradict the number of children in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
554,"But British hopes in the women's draw were extinguished as Anne Keothavong's hopes of reaching the third round for the first time were quickly dispatched by French Open finalist Sara Errani, who cruised to a 6-1 6-1 win.",French Open finalist Sara Errani crushes home favorite Anne Keothavong 6-1 6-1.,entailment,entailment,"scores_premise = [6, 1, 6, 1]
scores_hypothesis = [6, 1, 6, 1]

# the hypothesis mentions the match scores, which are also mentioned in the premise
if scores_hypothesis != scores_premise:
    # check if the match scores in the hypothesis contradict the match scores reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis scores do not contradict the premise scores, we can infer entailment
    label = ""entailment""

print(label)
"
75,Premier League leaders Manchester United survived a scare at third division Southampton before they scored a 2-1 win.,Manchester United come from behind to beat Southampton 2-1.,entailment,entailment,"man_u_score_premise = 2
southampton_score_premise = 1
man_u_score_hypothesis = 2
southampton_score_hypothesis = 1

# the hypothesis mentions the result of the game, which is also mentioned in the premise
# the hypothesis also implies that Manchester United was behind at some point, which can be inferred from the premise mentioning a ""scare""
if man_u_score_hypothesis != man_u_score_premise:
    # check if the score of Manchester United in the hypothesis contradicts the score reported in the premise
    label = ""contradiction""
elif southampton_score_hypothesis != southampton_score_premise:
    # check if the score of Southampton from the hypothesis contradicts the score in the premise
    label = ""contradiction""
else:
    # if the hypothesis scores do not contradict the premise scores, we can infer entailment
    label = ""entailment""

print(label)
"
641,U.S. government employees are restricted from traveling to all or parts of these three states.,State Department warns Americans of danger of traveling to parts of three Mexican states.,neutral,neutral,"# No numerical data present in the premise or hypothesis. 

# The premise and hypothesis talk about similar restrictions on travel. 
# However, the premise specifically mentions U.S. government employees, while the hypothesis refers to all Americans. 
label = ""neutral""
print(label)
"
240,Britain leaves Iraq this time with 179 of its own dead.,British forces leave Iraq with 179 dead.,entailment,entailment,"dead_britain_premise = 179
dead_britain_hypothesis = 179

# the hypothesis mentions the number of Britain's dead, which is also mentioned in the premise
if dead_britain_hypothesis != dead_britain_premise:
    # check if the number of dead in the hypothesis contradicts the number of dead reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
15,"Seventy percent of the incidents'' occurred in either a commerce/business or educational environment,'' the FBI said.","70% of the incidents took place at schools or businesses, report says.",entailment,entailment,"incidents_premise = 0.7
incidents_hypothesis = 0.7

# the hypothesis refers to the percentage of incidents that occurred in schools or businesses, which is also mentioned in the premise
if incidents_hypothesis != incidents_premise:
    # check if the percentage of incidents mentioned in the hypothesis contradicts the value reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
170,"If the driver beats the ticket, they pay Fixed 25% of what the citation would have cost.","If Fixed gets someone out of a ticket, it charges them 25% of the ticket fine.",entailment,entailment,"cost_percentage_premise = 0.25
cost_percentage_hypothesis = 0.25

# the hypothesis mentions the percentage of the ticket cost charged by Fixed, which is also mentioned in the premise
if cost_percentage_hypothesis != cost_percentage_premise:
    # check if the percentage cost in the hypothesis contradicts the percentage cost reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
691,"Prosecutors allege that Medunjanin traveled to Pakistan's tribal belt with two friends, where he sought to join the Taliban but ended up being recruited by al Qaeda to perform a suicide mission back in America.",Prosecutors say he and two others were trained by al Qaeda in Pakistan.,neutral,neutral,"# the premise does not provide any numerical entity to assign to a variable

# the hypothesis mentions the number of people trained by al Qaeda in Pakistan
# however, the premise only mentions that Medunjanin and his two friends traveled to Pakistan and were recruited by al Qaeda
# there is no explicit mention of them being trained by al Qaeda in the premise
label = ""neutral""

print(label)
"
17,"A customer's late arrival cost her an additional $1,116 for her car rental.","She was charged an additional $1,116 for the rental because of the late pick up.",entailment,entailment,"additional_cost_premise = 1116
additional_cost_hypothesis = 1116

# the hypothesis mentions an additional charge of $1,116 for the rental due to a late pick up, which is also referenced in the premise
if additional_cost_hypothesis != additional_cost_premise:
    # check if the additional cost in the hypothesis contradicts the additional cost reported in the premise
    label = ""contradiction""
else:
    # if the additional cost in the hypothesis does not contradict the premise, we can infer entailment
    label = ""entailment""

print(label)
"
130,It also caused the cancellation of at least 486 flights at Denver International Airport.,486 flights are canceled at Denver's airport.,entailment,entailment,"flights_cancelled_premise = 486
flights_cancelled_hypothesis = 486

# the hypothesis mentions the number of cancelled flights at Denver's airport, which is also referenced in the premise
if flights_cancelled_hypothesis != flights_cancelled_premise:
    # check if the number of cancelled flights in the hypothesis contradicts the number of cancelled flights reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise value, we can infer entailment
    label = ""entailment""

print(label)
"
820,"'' We've already had three serious bids for the book,'' Fowler revealed.",Three bids already made for the book according to Opus Media.,neutral,neutral,"bids_premise = 3
bids_hypothesis = 3

# the hypothesis mentions the number of bids for the book, which is also referenced in the premise
# however, the hypothesis refers to the source of this information as Opus Media, which cannot be entailed from the premise
label = ""neutral""

print(label)
"
727,"Furyk took full advantage to record six birdies in his first round, a bogey on the final hole not dampening his enthusiasm.",A double bogey on the final hole leaves one over.,neutral,neutral,"bogey_premise = 1
bogey_hypothesis = 2

# the hypothesis mentions a double bogey on the final hole, which contradicts the premise that mentions only one bogey
if bogey_hypothesis != bogey_premise:
    label = ""contradiction""
else:
    label = ""entailment""

print(label)
"
458,"Four other people were wounded, including Masoom Stanikzai, a key adviser to Rabbani, the police spokesman said.","Four people were wounded in the attack, a police spokesman says.",entailment,entailment,"wounded_people_premise = 4
wounded_people_hypothesis = 4

# the hypothesis mentions the number of wounded people, which is also referenced in the premise
if wounded_people_hypothesis != wounded_people_premise:
    # check if the number of wounded people in the hypothesis contradicts the number of wounded people in the premise
    label = ""contradiction""
else:
    # if the number of wounded people in the hypothesis does not contradict the number of wounded people in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
